"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2022,"REG","TB",1,"00-0031408","WR","Mike Evans","Mike","Evans",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-09-09 19:44:40
2022,"REG","TB",1,"00-0030456","RB","Giovani Bernard","Giovani","Bernard",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-09-09 19:43:58
2022,"REG","TB",1,"00-0035681","S","Mike Edwards","Mike","Edwards",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-09-09 19:44:05
2022,"REG","TB",1,"00-0027944","WR","Julio Jones","Julio","Jones",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-09-09 19:43:50
2022,"REG","TB",1,"00-0030411","S","Logan Ryan","Logan","Ryan",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2022-09-09 19:44:22
2022,"REG","TB",1,"00-0036406","T","Tristan Wirfs","Tristan","Wirfs",NA,NA,NA,"Abdomen",NA,"Full Participation in Practice",2022-09-09 19:43:50
2022,"REG","TB",1,"00-0037268","CB","Zyon McCollum","Zyon","McCollum","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2022-09-09 19:45:40
2022,"REG","TB",1,"00-0033921","WR","Chris Godwin","Chris","Godwin","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2022-09-09 19:45:19
2022,"REG","TB",1,"00-0034411","WR","Russell Gage","Russell","Gage","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-09-09 19:45:19
2022,"REG","TEN",1,"00-0037312","LB","Chance Campbell","Chance","Campbell","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-09-09 19:43:21
2022,"REG","TEN",1,"00-0035244","CB","Lonnie Johnson","Lonnie","Johnson","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2022-09-09 19:43:27
2022,"REG","TEN",1,"00-0036992","CB","Elijah Molden","Elijah","Molden","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2022-09-09 19:43:40
2022,"REG","TEN",1,"00-0034729","T","Jamarco Jones","Jamarco","Jones","Triceps",NA,"Out","Triceps",NA,"Limited Participation in Practice",2022-09-09 19:43:33
2022,"REG","TEN",1,"00-0034204","LB","Olasunkanmi Adeniyi","Olasunkanmi","Adeniyi","Neck",NA,"Questionable","Neck",NA,"Did Not Participate In Practice",2022-09-09 19:43:12
2022,"REG","WAS",1,"00-0036628","TE","John Bates","John","Bates",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2022-09-09 17:59:34
2022,"REG","WAS",1,"00-0038099","DT","Phidarian Mathis","Phidarian","Mathis",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-09-09 17:59:34
2022,"REG","WAS",1,"00-0031362","G","Trai Turner","Trai","Turner",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2022-09-09 17:59:34
2022,"REG","WAS",1,"00-0034104","WR","Cam Sims","Cam","Sims",NA,NA,NA,"Concussion",NA,"Limited Participation in Practice",2022-09-09 17:59:34
2022,"REG","WAS",1,"00-0036349","S","Kamren Curl","Kamren","Curl","Thumb",NA,"Out","Thumb",NA,"Did Not Participate In Practice",2022-09-09 17:59:47
2022,"REG","WAS",1,"00-0031260","TE","Logan Thomas","Logan","Thomas","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-09-09 17:59:40
2022,"REG","WAS",1,"00-0037078","TE","Cole Turner","Cole","Turner","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-09-09 17:59:40
2022,"REG","ARI",2,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-09-14 21:34:51
2022,"REG","ARI",2,"00-0027993","C","Rodney Hudson","Rodney","Hudson",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-09-14 21:35:19
2022,"REG","ARI",2,"00-0030061","TE","Zach Ertz","Zach","Ertz",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2022-09-16 20:02:30
2022,"REG","ARI",2,"00-0036884","CB","Marco Wilson","Marco","Wilson",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-09-16 20:02:30
2022,"REG","ARI",2,"00-0035662","WR","Marquise Brown","Marquise","Brown",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-09-16 20:03:12
2022,"REG","ARI",2,"00-0035527","WR","Andy Isabella","Andy","Isabella","Back",NA,"Out","Back",NA,"Did Not Participate In Practice",2022-09-16 20:04:13
2022,"REG","ARI",2,"00-0036936","WR","Rondale Moore","Rondale","Moore","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2022-09-16 20:04:25
2022,"REG","ARI",2,"00-0035695","CB","Trayvon Mullen","Trayvon","Mullen","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2022-09-16 20:03:32
2022,"REG","ARI",2,"00-0030585","G","Justin Pugh","Justin","Pugh","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2022-09-16 20:03:32
2022,"REG","ARI",2,"00-0035705","S","Jalen Thompson","Jalen","Thompson","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2022-09-16 20:03:32
2022,"REG","ARI",2,"00-0027949","DE","J.J. Watt","J.J.","Watt","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2022-09-16 20:03:32
2022,"REG","ATL",2,"00-0030874","RB","Damien Williams","Damien","Williams","Rib",NA,"Out","Rib",NA,"Did Not Participate In Practice",2022-09-16 17:47:05
2022,"REG","BAL",2,"00-0031598","TE","Nick Boyle","Nick","Boyle",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-09-15 20:30:39
2022,"REG","BAL",2,"00-0026190","DE","Calais Campbell","Calais","Campbell",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-09-14 20:24:00
2022,"REG","BAL",2,"00-0028008","LB","Justin Houston","Justin","Houston",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-09-14 20:24:34
2022,"REG","BAL",2,"00-0036133","WR","James Proche","James","Proche","Groin",NA,"Doubtful","Groin",NA,"Did Not Participate In Practice",2022-09-16 19:28:42
2022,"REG","BAL",2,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Ankle",NA,"Doubtful","Ankle",NA,"Limited Participation in Practice",2022-09-16 19:28:58
2022,"REG","BAL",2,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Groin",NA,"Questionable","Groin",NA,"Did Not Participate In Practice",2022-09-16 19:28:26
2022,"REG","BAL",2,"00-0036987","CB","Brandon Stephens","Brandon","Stephens","Quadricep",NA,"Questionable","Quadricep",NA,"Did Not Participate In Practice",2022-09-16 19:28:26
2022,"REG","BAL",2,"00-0036158","RB","J.K. Dobbins","J.K.","Dobbins","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2022-09-16 19:28:26
2022,"REG","BAL",2,"00-0037756","DT","Travis Jones","Travis","Jones","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2022-09-16 19:28:26
2022,"REG","BAL",2,"00-0032165","CB","Marcus Peters","Marcus","Peters","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-09-16 19:28:26
2022,"REG","BAL",2,"00-0033376","FB","Patrick Ricard","Patrick","Ricard","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2022-09-16 19:28:26
2022,"REG","BUF",2,"00-0036560","T","Tommy Doyle","Tommy","Doyle",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2022-09-17 18:47:28
2022,"REG","BUF",2,"00-0036590","TE","Quintin Morris","Quintin","Morris",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2022-09-17 18:47:28
2022,"REG","BUF",2,"00-0031588","WR","Stefon Diggs","Stefon","Diggs",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-09-17 18:50:11
2022,"REG","BUF",2,"00-0035230","DT","Ed Oliver","Ed","Oliver","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-09-17 18:51:05
2022,"REG","BUF",2,"00-0034397","DT","Tim Settle","Tim","Settle","Calf",NA,"Doubtful","Calf",NA,"Limited Participation in Practice",2022-09-17 18:51:13
2022,"REG","BUF",2,"00-0036166","CB","Dane Jackson","Dane","Jackson","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2022-09-17 18:50:45
2022,"REG","BUF",2,"00-0036196","WR","Gabe Davis","Gabe","Davis","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-09-17 18:50:45
2022,"REG","CAR",2,"00-0033280","RB","Christian McCaffrey","Christian","McCaffrey",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-09-14 18:31:54
2022,"REG","CAR",2,"00-0034382","DE","Marquis Haynes","Marquis","Haynes",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2022-09-16 18:00:19
2022,"REG","CAR",2,"00-0034302","LB","Frankie Luvu","Frankie","Luvu",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-09-16 18:00:37
2022,"REG","CAR",2,"00-0033284","T","Taylor Moton","Taylor","Moton",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-09-16 18:00:52
2022,"REG","CAR",2,"00-0038113","LB","Brandon Smith","Brandon","Smith","Thigh",NA,"Doubtful","Thigh",NA,"Did Not Participate In Practice",2022-09-16 18:01:19
2022,"REG","CAR",2,"00-0036572","WR","Shi Smith","Shi","Smith","Groin",NA,"Questionable","Groin",NA,"Did Not Participate In Practice",2022-09-16 18:01:39
2022,"REG","CHI",2,"00-0035099","FB","Khari Blasingame","Khari","Blasingame",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2022-09-16 18:45:07
2022,"REG","CHI",2,"00-0029672","T","Riley Reiff","Riley","Reiff",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-09-16 18:45:23
2022,"REG","CHI",2,"00-0037745","WR","Velus Jones","Velus","Jones","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2022-09-16 18:45:51
2022,"REG","CIN",2,"00-0034678","G","Alex Cappa","Alex","Cappa",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-09-16 19:11:09
2022,"REG","CIN",2,"00-0034756","CB","Tre Flowers","Tre","Flowers",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-09-16 19:11:09
2022,"REG","CIN",2,"00-0033935","DE","Trey Hendrickson","Trey","Hendrickson",NA,NA,NA,"Back",NA,"Full Participation in Practice",2022-09-16 19:11:09
2022,"REG","CIN",2,"00-0034830","TE","Hayden Hurst","Hayden","Hurst",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2022-09-16 19:11:09
2022,"REG","CIN",2,"00-0038095","G","Cordell Volson","Cordell","Volson",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2022-09-16 19:11:09
2022,"REG","CIN",2,"00-0033292","WR","Trent Taylor","Trent","Taylor",NA,NA,NA,"Hamstring",NA,"Limited Participation in Practice",2022-09-16 19:11:09
2022,"REG","CIN",2,"00-0036410","WR","Tee Higgins","Tee","Higgins","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2022-09-16 19:12:49
2022,"REG","CIN",2,"00-0033347","DT","Josh Tupou","Josh","Tupou","Shin",NA,"Questionable","Shin",NA,"Full Participation in Practice",2022-09-16 19:13:03
2022,"REG","CIN",2,"00-0036194","TE","Devin Asiasi","Devin","Asiasi","Quadricep",NA,"Questionable","Quadricep",NA,"Limited Participation in Practice",2022-09-16 19:12:31
2022,"REG","CLE",2,"00-0038126","DT","Perrion Winfrey","Perrion","Winfrey",NA,NA,NA,"Not injury related - discipline",NA,"Did Not Participate In Practice",2022-09-16 18:50:12
2022,"REG","CLE",2,"00-0031544","WR","Amari Cooper","Amari","Cooper",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-09-16 18:44:13
2022,"REG","CLE",2,"00-0033885","TE","David Njoku","David","Njoku",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2022-09-16 18:44:45
2022,"REG","CLE",2,"00-0037314","DE","Isaiah Thomas","Isaiah","Thomas",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2022-09-16 18:44:13
2022,"REG","CLE",2,"00-0037300","WR","Mike Woods","Mike","Woods",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-09-16 18:44:13
2022,"REG","CLE",2,"00-0029963","T","Christopher Hubbard","Christopher","Hubbard","Elbow","Illness","Out","Elbow","Illness","Did Not Participate In Practice",2022-09-16 18:50:36
2022,"REG","CLE",2,"00-0033057","T","Jack Conklin","Jack","Conklin","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-09-16 18:50:26
2022,"REG","DAL",2,"00-0033917","DE","Tarell Basham","Tarell","Basham","Thigh",NA,"Out","Thigh",NA,"Did Not Participate In Practice",2022-09-16 18:59:30
2022,"REG","DAL",2,"00-0032454","S","Jayron Kearse","Jayron","Kearse","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-09-16 18:59:46
2022,"REG","DAL",2,"00-0035679","G","Connor McGovern","Connor","McGovern","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-09-16 18:59:53
2022,"REG","DAL",2,"00-0033077","QB","Dak Prescott","Dak","Prescott","right Thumb",NA,"Out","right Thumb",NA,"Did Not Participate In Practice",2022-09-16 19:00:00
2022,"REG","DAL",2,"00-0034764","WR","Michael Gallup","Michael","Gallup","Knee",NA,"Out","Knee",NA,"Limited Participation in Practice",2022-09-16 18:59:37
2022,"REG","DEN",2,"00-0036412","WR","K.J. Hamler","K.J.","Hamler","Knee","Hip","Out","Knee","Hip","Did Not Participate In Practice",2022-09-16 20:01:11
2022,"REG","DEN",2,"00-0037001","G","Quinn Meinerz","Quinn","Meinerz","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2022-09-16 20:01:28
2022,"REG","DEN",2,"00-0031433","T","Billy Turner","Billy","Turner","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2022-09-16 20:00:52
2022,"REG","DEN",2,"00-0031253","CB","K'Waun Williams","K'Waun","Williams","Wrist",NA,"Questionable","Wrist",NA,"Full Participation in Practice",2022-09-16 20:00:52
2022,"REG","DEN",2,"00-0032197","DE","Randy Gregory","Randy","Gregory","Shoulder","Knee","Questionable","Shoulder","Knee","Limited Participation in Practice",2022-09-16 20:00:52
2022,"REG","DEN",2,"00-0034368","LB","Josey Jewell","Josey","Jewell","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2022-09-16 20:00:52
2022,"REG","DEN",2,"00-0031795","DT","DeShawn Williams","DeShawn","Williams","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2022-09-16 20:00:52
2022,"REG","DET",2,"00-0036749","G","Tommy Kraemer","Tommy","Kraemer",NA,NA,NA,"Back",NA,"Did Not Participate In Practice",2022-09-14 20:11:31
2022,"REG","DET",2,"00-0029630","DE","Michael Brockers","Michael","Brockers",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-09-16 19:44:15
2022,"REG","DET",2,"00-0032381","T","Taylor Decker","Taylor","Decker",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2022-09-16 19:44:54
2022,"REG","DET",2,"00-0036249","LB","Julian Okwara","Julian","Okwara",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2022-09-16 19:44:09
2022,"REG","DET",2,"00-0034345","C","Frank Ragnow","Frank","Ragnow","Groin","Foot","Out","Groin","Foot","Did Not Participate In Practice",2022-09-16 19:45:24
2022,"REG","DET",2,"00-0036258","G","Jonah Jackson","Jonah","Jackson","Finger",NA,"Questionable","Finger",NA,"Did Not Participate In Practice",2022-09-16 19:45:11
2022,"REG","DET",2,"00-0035270","CB","Amani Oruwariye","Amani","Oruwariye","Back",NA,"Questionable","Back",NA,"Did Not Participate In Practice",2022-09-16 19:45:11
2022,"REG","DET",2,"00-0036993","S","Ifeatu Melifonwu","Ifeatu","Melifonwu","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-09-16 19:45:11
2022,"REG","DET",2,"00-0036275","RB","D'Andre Swift","D'Andre","Swift","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-09-16 19:45:11
2022,"REG","GB",2,"00-0036273","C","Jake Hanson","Jake","Hanson",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-09-16 19:56:37
2022,"REG","GB",2,"00-0024243","TE","Marcedes Lewis","Marcedes","Lewis",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-09-16 19:58:17
2022,"REG","GB",2,"00-0035133","CB","Keisean Nixon","Keisean","Nixon",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-09-16 19:56:37
2022,"REG","GB",2,"00-0037074","LB","Quay Walker","Quay","Walker",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-09-16 19:56:37
2022,"REG","GB",2,"00-0035526","G","Elgton Jenkins","Elgton","Jenkins","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2022-09-16 19:58:38
2022,"REG","GB",2,"00-0030074","T","David Bakhtiari","David","Bakhtiari","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-09-16 19:58:38
2022,"REG","GB",2,"00-0034521","WR","Allen Lazard","Allen","Lazard","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-09-16 19:58:38
2022,"REG","GB",2,"00-0036246","G","Jon Runyan","Jon","Runyan","Concussion",NA,"Questionable","Concussion",NA,"Limited Participation in Practice",2022-09-16 19:58:38
2022,"REG","HOU",2,"00-0027881","DE","Jerry Hughes","Jerry","Hughes",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-09-14 19:06:52
2022,"REG","HOU",2,"00-0033131","DT","Maliek Collins","Maliek","Collins",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-09-16 19:42:50
2022,"REG","HOU",2,"00-0034831","DE","Rasheem Green","Rasheem","Green",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2022-09-16 19:42:37
2022,"REG","HOU",2,"00-0034780","CB","Isaac Yiadom","Isaac","Yiadom",NA,NA,NA,"Abdomen",NA,"Full Participation in Practice",2022-09-16 19:42:37
2022,"REG","HOU",2,"00-0031282","C","Justin Britt","Justin","Britt","Not injury related - personal matter",NA,"Out","Not injury related - personal matter",NA,"Did Not Participate In Practice",2022-09-16 19:43:35
2022,"REG","HOU",2,"00-0036556","TE","Brevin Jordan","Brevin","Jordan","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-09-16 19:43:19
2022,"REG","IND",2,"00-0037664","WR","Alec Pierce","Alec","Pierce","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-09-16 18:55:35
2022,"REG","IND",2,"00-0034846","LB","Shaquille Leonard","Shaquille","Leonard","Back",NA,"Out","Back",NA,"Full Participation in Practice",2022-09-16 18:55:29
2022,"REG","IND",2,"00-0036252","WR","Michael Pittman","Michael","Pittman","Quadricep",NA,"Questionable","Quadricep",NA,"Did Not Participate In Practice",2022-09-16 18:55:15
2022,"REG","IND",2,"00-0032378","DT","DeForest Buckner","DeForest","Buckner","Hip",NA,"Questionable","Hip",NA,"Full Participation in Practice",2022-09-16 18:55:15
2022,"REG","IND",2,"00-0033393","CB","Kenny Moore","Kenny","Moore","Hip",NA,"Questionable","Hip",NA,"Full Participation in Practice",2022-09-16 18:55:15
2022,"REG","KC",2,"00-0037191","CB","Trent McDuffie","Trent","McDuffie",NA,NA,NA,"Hamstring",NA,"Did Not Participate In Practice",2022-09-12 21:19:11
2022,"REG","KC",2,"00-0034752","T","Orlando Brown","Orlando","Brown",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-09-14 16:51:26
2022,"REG","KC",2,"00-0036362","LB","Willie Gay","Willie","Gay",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-09-14 16:51:26
2022,"REG","KC",2,"00-0033873","QB","Patrick Mahomes","Patrick","Mahomes",NA,NA,NA,"left Wrist",NA,"Full Participation in Practice",2022-09-14 16:51:26
2022,"REG","KC",2,"00-0034361","S","Justin Reid","Justin","Reid",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2022-09-14 16:51:26
2022,"REG","KC",2,"00-0033857","WR","JuJu Smith-Schuster","JuJu","Smith-Schuster",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-09-14 16:51:26
2022,"REG","KC",2,"00-0034386","WR","Justin Watson","Justin","Watson",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2022-09-14 16:51:26
2022,"REG","KC",2,"00-0033303","K","Harrison Butker","Harrison","Butker","left Ankle",NA,"Out","left Ankle",NA,"Did Not Participate In Practice",2022-09-14 16:53:46
